country,province,timeline.cases.2/14/22,timeline.cases.2/15/22,timeline.cases.2/16/22,timeline.cases.2/17/22,timeline.cases.2/18/22,timeline.cases.2/19/22,timeline.cases.2/20/22,timeline.cases.2/21/22,timeline.cases.2/22/22,timeline.cases.2/23/22,timeline.cases.2/24/22,timeline.cases.2/25/22,timeline.cases.2/26/22,timeline.cases.2/27/22,timeline.cases.2/28/22,timeline.cases.3/1/22,timeline.cases.3/2/22,timeline.cases.3/3/22,timeline.cases.3/4/22,timeline.cases.3/5/22,timeline.cases.3/6/22,timeline.cases.3/7/22,timeline.cases.3/8/22,timeline.cases.3/9/22,timeline.cases.3/10/22,timeline.cases.3/11/22,timeline.cases.3/12/22,timeline.cases.3/13/22,timeline.cases.3/14/22,timeline.cases.3/15/22,timeline.deaths.2/14/22,timeline.deaths.2/15/22,timeline.deaths.2/16/22,timeline.deaths.2/17/22,timeline.deaths.2/18/22,timeline.deaths.2/19/22,timeline.deaths.2/20/22,timeline.deaths.2/21/22,timeline.deaths.2/22/22,timeline.deaths.2/23/22,timeline.deaths.2/24/22,timeline.deaths.2/25/22,timeline.deaths.2/26/22,timeline.deaths.2/27/22,timeline.deaths.2/28/22,timeline.deaths.3/1/22,timeline.deaths.3/2/22,timeline.deaths.3/3/22,timeline.deaths.3/4/22,timeline.deaths.3/5/22,timeline.deaths.3/6/22,timeline.deaths.3/7/22,timeline.deaths.3/8/22,timeline.deaths.3/9/22,timeline.deaths.3/10/22,timeline.deaths.3/11/22,timeline.deaths.3/12/22,timeline.deaths.3/13/22,timeline.deaths.3/14/22,timeline.deaths.3/15/22,timeline.recovered.2/14/22,timeline.recovered.2/15/22,timeline.recovered.2/16/22,timeline.recovered.2/17/22,timeline.recovered.2/18/22,timeline.recovered.2/19/22,timeline.recovered.2/20/22,timeline.recovered.2/21/22,timeline.recovered.2/22/22,timeline.recovered.2/23/22,timeline.recovered.2/24/22,timeline.recovered.2/25/22,timeline.recovered.2/26/22,timeline.recovered.2/27/22,timeline.recovered.2/28/22,timeline.recovered.3/1/22,timeline.recovered.3/2/22,timeline.recovered.3/3/22,timeline.recovered.3/4/22,timeline.recovered.3/5/22,timeline.recovered.3/6/22,timeline.recovered.3/7/22,timeline.recovered.3/8/22,timeline.recovered.3/9/22,timeline.recovered.3/10/22,timeline.recovered.3/11/22,timeline.recovered.3/12/22,timeline.recovered.3/13/22,timeline.recovered.3/14/22,timeline.recovered.3/15/22
Vietnam,['mainland'],2540273,2572087,2606824,2643024,2685463,2740293,2787493,2834373,2890522,2972378,3041506,3120301,3219177,3321005,3443485,3557629,3709481,3885631,4059262,4232520,4434700,4582058,4776873,5042036,5260495,5448935,5903147,6112648,6377438,6552918,39037,39122,39188,39278,39358,39423,39501,39605,39682,39773,39884,39962,40050,40144,40522,40338,40452,40547,40644,40726,40813,40891,40977,41086,41157,41228,41290,41385,41477,41545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
