updated,cases,todayCases,deaths,todayDeaths,recovered,todayRecovered,active,critical,casesPerOneMillion,deathsPerOneMillion,tests,testsPerOneMillion,population,continent,activePerOneMillion,recoveredPerOneMillion,criticalPerOneMillion,countries,continentInfo.lat,continentInfo.long
1647410828392,95805128,45774,1424686,1002,69309904,194676,25070538,9668,160490.75,2386.6,1082340329,1813113.96,596951077,North America,41997.64,116106.51,16.2,"['Anguilla', 'Antigua and Barbuda', 'Aruba', 'Bahamas', 'Barbados', 'Belize', 'Bermuda', 'British Virgin Islands', 'Canada', 'Caribbean Netherlands', 'Cayman Islands', 'Costa Rica', 'Cuba', 'Curaçao', 'Dominica', 'Dominican Republic', 'El Salvador', 'Greenland', 'Grenada', 'Guadeloupe', 'Guatemala', 'Haiti', 'Honduras', 'Jamaica', 'Martinique', 'Mexico', 'Montserrat', 'Nicaragua', 'Panama', 'Saint Kitts and Nevis', 'Saint Lucia', 'Saint Martin', 'Saint Pierre Miquelon', 'Saint Vincent and the Grenadines', 'Sint Maarten', 'St. Barth', 'Trinidad and Tobago', 'Turks and Caicos Islands', 'USA']",31.6768272,-146.4707474
