country,province,timeline.cases.2/17/22,timeline.cases.2/18/22,timeline.cases.2/19/22,timeline.cases.2/20/22,timeline.cases.2/21/22,timeline.cases.2/22/22,timeline.cases.2/23/22,timeline.cases.2/24/22,timeline.cases.2/25/22,timeline.cases.2/26/22,timeline.cases.2/27/22,timeline.cases.2/28/22,timeline.cases.3/1/22,timeline.cases.3/2/22,timeline.cases.3/3/22,timeline.cases.3/4/22,timeline.cases.3/5/22,timeline.cases.3/6/22,timeline.cases.3/7/22,timeline.cases.3/8/22,timeline.cases.3/9/22,timeline.cases.3/10/22,timeline.cases.3/11/22,timeline.cases.3/12/22,timeline.cases.3/13/22,timeline.cases.3/14/22,timeline.cases.3/15/22,timeline.cases.3/16/22,timeline.cases.3/17/22,timeline.cases.3/18/22,timeline.deaths.2/17/22,timeline.deaths.2/18/22,timeline.deaths.2/19/22,timeline.deaths.2/20/22,timeline.deaths.2/21/22,timeline.deaths.2/22/22,timeline.deaths.2/23/22,timeline.deaths.2/24/22,timeline.deaths.2/25/22,timeline.deaths.2/26/22,timeline.deaths.2/27/22,timeline.deaths.2/28/22,timeline.deaths.3/1/22,timeline.deaths.3/2/22,timeline.deaths.3/3/22,timeline.deaths.3/4/22,timeline.deaths.3/5/22,timeline.deaths.3/6/22,timeline.deaths.3/7/22,timeline.deaths.3/8/22,timeline.deaths.3/9/22,timeline.deaths.3/10/22,timeline.deaths.3/11/22,timeline.deaths.3/12/22,timeline.deaths.3/13/22,timeline.deaths.3/14/22,timeline.deaths.3/15/22,timeline.deaths.3/16/22,timeline.deaths.3/17/22,timeline.deaths.3/18/22,timeline.recovered.2/17/22,timeline.recovered.2/18/22,timeline.recovered.2/19/22,timeline.recovered.2/20/22,timeline.recovered.2/21/22,timeline.recovered.2/22/22,timeline.recovered.2/23/22,timeline.recovered.2/24/22,timeline.recovered.2/25/22,timeline.recovered.2/26/22,timeline.recovered.2/27/22,timeline.recovered.2/28/22,timeline.recovered.3/1/22,timeline.recovered.3/2/22,timeline.recovered.3/3/22,timeline.recovered.3/4/22,timeline.recovered.3/5/22,timeline.recovered.3/6/22,timeline.recovered.3/7/22,timeline.recovered.3/8/22,timeline.recovered.3/9/22,timeline.recovered.3/10/22,timeline.recovered.3/11/22,timeline.recovered.3/12/22,timeline.recovered.3/13/22,timeline.recovered.3/14/22,timeline.recovered.3/15/22,timeline.recovered.3/16/22,timeline.recovered.3/17/22,timeline.recovered.3/18/22
USA,['mainland'],78288215,78433459,78464983,78488048,78570835,78660205,78745306,78812367,78886932,78934389,78952681,79051482,79098153,79151573,79200230,79251522,79266469,79277512,79340931,79370693,79408063,79454543,79504255,79514718,79525544,79560288,79585838,79630853,79683737,79717247,933530,936011,936655,937078,937975,940152,943249,946207,948245,948963,949170,951335,953099,955175,956862,958570,958846,959008,960697,962036,964012,965657,967121,967547,967715,965100,966381,968324,970009,970806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
