updated,cases,todayCases,deaths,todayDeaths,recovered,todayRecovered,active,critical,casesPerOneMillion,deathsPerOneMillion,tests,testsPerOneMillion,population,continent,activePerOneMillion,recoveredPerOneMillion,criticalPerOneMillion,countries,continentInfo.lat,continentInfo.long
1647410827894,55352903,529,1269025,2,50327496,1533,3756382,12367,126724.42,2905.29,212740808,487046.82,436797451,South America,8599.83,115219.3,28.31,"['Argentina', 'Bolivia', 'Brazil', 'Chile', 'Colombia', 'Ecuador', 'Falkland Islands (Malvinas)', 'French Guiana', 'Guyana', 'Paraguay', 'Peru', 'Suriname', 'Uruguay', 'Venezuela']",-15.6551563,-100.7484231
