updated,cases,todayCases,deaths,todayDeaths,recovered,todayRecovered,active,critical,casesPerOneMillion,deathsPerOneMillion,tests,testsPerOneMillion,population,continent,activePerOneMillion,recoveredPerOneMillion,criticalPerOneMillion,countries,continentInfo.lat,continentInfo.long
1647410827896,4390304,78203,8340,30,3801862,15109,580102,155,101131.89,192.11,73164566,1685366.46,43411666,Australia-Oceania,13362.81,87576.97,3.57,"['Australia', 'Cook Islands', 'Fiji', 'French Polynesia', 'Kiribati', 'Marshall Islands', 'Micronesia', 'New Caledonia', 'New Zealand', 'Niue', 'Palau', 'Papua New Guinea', 'Samoa', 'Solomon Islands', 'Tonga', 'Vanuatu', 'Wallis and Futuna']",-8.6599161,91.1469847
